row_id	arm	choice	p_applies	p_does_not_apply	p_cannot	confidence	construct_absent	word_baseline
sava/sava-core#meta#AccountMetaReadOnlySigner.hashCode#MathMutator#SURVIVED#34	swapped	does_not_apply	0.030	0.970	0.000	0.960	0.720	false
sava/sava-core#meta#AccountMetaReadOnlySigner.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#18	real	applies	0.910	0.090	0.000	0.860	0.610	true
sava/sava-core#meta#AccountMetaReadOnlySigner.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#18	swapped	does_not_apply	0.490	0.500	0.010	0.250	0.530	true
sava/sava-core#meta#AccountMetaReadOnlySigner.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#22	real	applies	0.750	0.250	0.000	0.610	0.630	true
sava/sava-core#meta#AccountMetaReadOnlySigner.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#22	swapped	does_not_apply	0.380	0.610	0.010	0.420	0.520	true
sava/sava-core#meta#AccountMetaSignerWriter.equals#RemoveConditionalMutator_EQUAL_IF#SURVIVED#28	real	applies	0.860	0.140	0.000	0.790	0.350	true
sava/sava-core#meta#AccountMetaSignerWriter.equals#RemoveConditionalMutator_EQUAL_IF#SURVIVED#28	swapped	does_not_apply	0.260	0.740	0.000	0.600	0.230	true
sava/sava-core#meta#AccountMetaWrite.equals#RemoveConditionalMutator_EQUAL_IF#SURVIVED#37	real	applies	0.850	0.150	0.000	0.770	0.360	true
sava/sava-core#meta#AccountMetaWrite.equals#RemoveConditionalMutator_EQUAL_IF#SURVIVED#37	swapped	does_not_apply	0.270	0.730	0.000	0.590	0.270	true
sava/sava-core#meta#AccountMetaWrite.hashCode#MathMutator#SURVIVED#44	real	applies	0.970	0.030	0.000	0.960	0.700	true
sava/sava-core#meta#AccountMetaWrite.hashCode#MathMutator#SURVIVED#44	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.660	false
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#18	real	applies	0.850	0.150	0.000	0.770	0.630	true
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#18	swapped	does_not_apply	0.360	0.640	0.000	0.460	0.730	true
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#26	real	applies	0.640	0.360	0.000	0.450	0.790	true
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#26	swapped	does_not_apply	0.310	0.690	0.000	0.540	0.750	true
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#29	real	applies	0.510	0.480	0.010	0.270	0.680	true
sava/sava-core#meta#AccountMetaWrite.merge#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#29	swapped	does_not_apply	0.340	0.660	0.000	0.490	0.810	true
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#81	real	does_not_apply	0.150	0.680	0.170	0.530	0.970	false
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#81	swapped	does_not_apply	0.020	0.900	0.080	0.850	0.980	true
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#82	real	does_not_apply	0.130	0.680	0.190	0.520	0.970	false
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#82	swapped	does_not_apply	0.010	0.900	0.090	0.850	0.970	true
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#83	real	does_not_apply	0.120	0.710	0.170	0.560	0.980	false
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#83	swapped	does_not_apply	0.020	0.880	0.100	0.810	0.970	true
sava/sava-core#token2022#ConfidentialMintBurn.read#MathMutator#SURVIVED#36	real	does_not_apply	0.060	0.930	0.010	0.890	0.080	false
sava/sava-core#token2022#ConfidentialMintBurn.read#MathMutator#SURVIVED#36	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.090	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#162	real	does_not_apply	0.090	0.770	0.140	0.650	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#162	swapped	does_not_apply	0.020	0.870	0.110	0.810	0.980	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#163	real	does_not_apply	0.080	0.750	0.170	0.630	0.980	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#163	swapped	does_not_apply	0.030	0.850	0.120	0.780	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#164	real	does_not_apply	0.060	0.780	0.160	0.680	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#164	swapped	does_not_apply	0.030	0.820	0.150	0.740	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#165	real	does_not_apply	0.090	0.730	0.180	0.600	0.980	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#165	swapped	does_not_apply	0.040	0.830	0.130	0.760	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#166	real	does_not_apply	0.090	0.720	0.190	0.580	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#166	swapped	does_not_apply	0.030	0.860	0.110	0.800	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#167	real	does_not_apply	0.080	0.750	0.170	0.630	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#167	swapped	does_not_apply	0.030	0.840	0.130	0.750	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#168	real	does_not_apply	0.090	0.750	0.160	0.610	0.980	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#168	swapped	does_not_apply	0.020	0.840	0.140	0.770	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#169	real	does_not_apply	0.090	0.740	0.170	0.620	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#169	swapped	does_not_apply	0.020	0.870	0.110	0.810	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#170	real	does_not_apply	0.070	0.770	0.160	0.660	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#170	swapped	does_not_apply	0.030	0.870	0.100	0.790	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#171	real	does_not_apply	0.080	0.770	0.150	0.650	0.970	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#171	swapped	does_not_apply	0.020	0.900	0.080	0.840	0.970	true
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#172	real	does_not_apply	0.120	0.710	0.170	0.550	0.980	false
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#172	swapped	does_not_apply	0.030	0.860	0.110	0.790	0.970	true
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#85	real	does_not_apply	0.060	0.780	0.160	0.670	0.980	false
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#85	swapped	does_not_apply	0.020	0.880	0.100	0.820	0.980	true
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#86	real	does_not_apply	0.040	0.780	0.180	0.660	0.970	false
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#86	swapped	does_not_apply	0.020	0.860	0.120	0.800	0.970	true
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#87	real	does_not_apply	0.070	0.760	0.170	0.650	0.980	false
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#87	swapped	does_not_apply	0.020	0.840	0.140	0.760	0.970	true
sava/sava-core#token2022#TokenMetadata.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#64	real	applies	0.970	0.030	0.000	0.960	0.780	false
sava/sava-core#token2022#TokenMetadata.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#64	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.850	true
sava/sava-core#token2022#UnknownTokenExtension.hashCode#MathMutator#SURVIVED#35	real	does_not_apply	0.110	0.650	0.240	0.490	0.970	false
sava/sava-core#token2022#UnknownTokenExtension.hashCode#MathMutator#SURVIVED#35	swapped	does_not_apply	0.040	0.870	0.090	0.810	0.970	true
sava/sava-core#tx#AccountIndexLookupTableView.compareTo#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#25	real	applies	0.910	0.090	0.000	0.860	0.790	true
sava/sava-core#tx#AccountIndexLookupTableView.compareTo#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#25	swapped	does_not_apply	0.300	0.680	0.020	0.530	0.810	true
sava/sava-core#tx#BaseTransaction.feePayerSignatureOffset#MathMutator#SURVIVED#46	real	applies	0.600	0.400	0.000	0.400	0.300	true
sava/sava-core#tx#BaseTransaction.feePayerSignatureOffset#MathMutator#SURVIVED#46	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.420	false
sava/sava-core#tx#BaseTransaction.setBlockHash#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#300	real	does_not_apply	0.320	0.630	0.050	0.450	0.940	true
sava/sava-core#tx#BaseTransaction.setBlockHash#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#300	swapped	does_not_apply	0.140	0.830	0.030	0.740	0.940	false
sava/sava-core#tx#BaseTransaction.signedIdOffset#ConditionalsBoundaryMutator#SURVIVED#69	real	does_not_apply	0.190	0.800	0.010	0.690	0.950	false
sava/sava-core#tx#BaseTransaction.signedIdOffset#ConditionalsBoundaryMutator#SURVIVED#69	swapped	does_not_apply	0.250	0.750	0.000	0.620	0.950	true
sava/sava-core#tx#BaseTransaction.toString#ConditionalsBoundaryMutator#SURVIVED#388	real	applies	0.710	0.280	0.010	0.570	0.950	false
sava/sava-core#tx#BaseTransaction.toString#ConditionalsBoundaryMutator#SURVIVED#388	swapped	does_not_apply	0.040	0.960	0.000	0.940	0.950	true
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#189	real	does_not_apply	0.090	0.770	0.140	0.660	0.970	false
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#189	swapped	does_not_apply	0.040	0.830	0.130	0.750	0.970	true
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#191	real	does_not_apply	0.070	0.780	0.150	0.680	0.970	false
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#191	swapped	does_not_apply	0.060	0.790	0.150	0.680	0.970	true
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#302	real	applies	0.990	0.010	0.000	0.980	0.520	true
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#302	swapped	does_not_apply	0.000	1.000	0.000	1.000	0.490	false
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#492	real	applies	0.980	0.020	0.000	0.970	0.420	true
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#492	swapped	does_not_apply	0.000	1.000	0.000	0.990	0.450	false
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#304	real	applies	0.820	0.180	0.000	0.730	0.350	true
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#304	swapped	does_not_apply	0.020	0.980	0.000	0.960	0.340	false
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#494	real	applies	0.940	0.060	0.000	0.910	0.970	true
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#494	swapped	does_not_apply	0.040	0.960	0.000	0.930	0.960	true
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#133	real	applies	0.730	0.270	0.000	0.590	0.950	true
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#133	swapped	does_not_apply	0.090	0.910	0.000	0.850	0.930	true
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#131	real	applies	0.990	0.010	0.000	0.990	0.960	true
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#131	swapped	does_not_apply	0.410	0.580	0.010	0.370	0.930	true
sava/sava-core#tx#TransactionRecord.setComputeBudgetValues#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#273	real	applies	0.690	0.310	0.000	0.530	0.190	true
sava/sava-core#tx#TransactionRecord.setComputeBudgetValues#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#273	swapped	does_not_apply	0.130	0.870	0.000	0.800	0.150	false
sava/sava-core#tx#TransactionSkeleton.deserializeSkeleton#ConditionalsBoundaryMutator#SURVIVED#103	real	applies	0.990	0.010	0.000	0.990	0.900	true
sava/sava-core#tx#TransactionSkeleton.deserializeSkeleton#ConditionalsBoundaryMutator#SURVIVED#103	swapped	does_not_apply	0.040	0.960	0.000	0.930	0.910	true
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#404	real	does_not_apply	0.120	0.780	0.100	0.660	0.170	false
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#404	swapped	does_not_apply	0.220	0.660	0.120	0.490	0.170	false
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#429	real	does_not_apply	0.160	0.750	0.090	0.630	0.190	false
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#429	swapped	does_not_apply	0.210	0.700	0.090	0.550	0.160	false
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#216	real	does_not_apply	0.150	0.830	0.020	0.760	0.960	true
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#216	swapped	does_not_apply	0.020	0.970	0.010	0.950	0.960	true
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#223	real	does_not_apply	0.200	0.780	0.020	0.670	0.960	true
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#223	swapped	does_not_apply	0.030	0.960	0.010	0.940	0.960	true
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#ConditionalsBoundaryMutator#SURVIVED#103	real	applies	0.780	0.220	0.000	0.670	0.940	true
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#ConditionalsBoundaryMutator#SURVIVED#103	swapped	does_not_apply	0.130	0.870	0.000	0.800	0.940	true
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#101	real	applies	0.950	0.050	0.000	0.920	0.920	true
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#101	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.920	true
sava/sava-core#tx#TxBuilderImpl.createTransaction#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#228	real	applies	0.900	0.090	0.010	0.860	0.420	true
sava/sava-core#tx#TxBuilderImpl.createTransaction#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#228	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.320	true
sava/sava-core#tx#TxBuilderImpl.lambda$static$0#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#15	real	applies	0.780	0.210	0.010	0.670	0.900	true
sava/sava-core#tx#TxBuilderImpl.lambda$static$0#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#15	swapped	does_not_apply	0.330	0.660	0.010	0.480	0.900	true
sava/sava-core#tx#V1Transaction.configValueOffset#ConditionalsBoundaryMutator#SURVIVED#99	real	applies	1.000	0.000	0.000	0.990	0.890	true
sava/sava-core#tx#V1Transaction.configValueOffset#ConditionalsBoundaryMutator#SURVIVED#99	swapped	does_not_apply	0.310	0.690	0.000	0.530	0.900	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#82	real	applies	0.990	0.010	0.000	0.990	0.940	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#82	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.910	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#86	real	applies	0.990	0.010	0.000	0.980	0.930	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#86	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.910	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#88	real	applies	0.990	0.010	0.000	0.990	0.910	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#88	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.920	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#90	real	applies	0.990	0.010	0.000	0.990	0.930	true
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#90	swapped	does_not_apply	0.030	0.970	0.000	0.950	0.920	true
sava/sava-core#tx#V1Transaction.setPriorityFeeLamportsFromComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#132	real	applies	0.990	0.010	0.000	0.990	0.900	true
sava/sava-core#tx#V1Transaction.setPriorityFeeLamportsFromComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#132	swapped	does_not_apply	0.040	0.960	0.000	0.940	0.880	true
sava/sava-core#tx#V1TransactionSkeleton.accountDataSizeLimit#ConditionalsBoundaryMutator#SURVIVED#229	real	applies	1.000	0.000	0.000	1.000	0.870	true
sava/sava-core#tx#V1TransactionSkeleton.accountDataSizeLimit#ConditionalsBoundaryMutator#SURVIVED#229	swapped	does_not_apply	0.120	0.880	0.000	0.810	0.890	true
sava/sava-core#tx#V1TransactionSkeleton.computeUnitLimit#ConditionalsBoundaryMutator#SURVIVED#223	real	applies	1.000	0.000	0.000	0.990	0.890	true
sava/sava-core#tx#V1TransactionSkeleton.computeUnitLimit#ConditionalsBoundaryMutator#SURVIVED#223	swapped	does_not_apply	0.070	0.930	0.000	0.900	0.890	true
sava/sava-core#tx#V1TransactionSkeleton.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#411	real	does_not_apply	0.060	0.880	0.060	0.820	0.280	false
sava/sava-core#tx#V1TransactionSkeleton.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#411	swapped	does_not_apply	0.240	0.680	0.080	0.510	0.270	false
sava/sava-core#tx#V1TransactionSkeleton.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#433	real	does_not_apply	0.120	0.790	0.090	0.700	0.300	false
sava/sava-core#tx#V1TransactionSkeleton.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#433	swapped	does_not_apply	0.370	0.560	0.070	0.340	0.240	false
sava/sava-core#tx#V1TransactionSkeleton.heapSize#ConditionalsBoundaryMutator#SURVIVED#235	real	applies	1.000	0.000	0.000	0.990	0.900	true
sava/sava-core#tx#V1TransactionSkeleton.heapSize#ConditionalsBoundaryMutator#SURVIVED#235	swapped	does_not_apply	0.100	0.900	0.000	0.850	0.890	true
sava/sava-core#tx#V1TransactionSkeleton.messageEnd#ConditionalsBoundaryMutator#SURVIVED#74	real	applies	1.000	0.000	0.000	0.990	0.940	true
sava/sava-core#tx#V1TransactionSkeleton.messageEnd#ConditionalsBoundaryMutator#SURVIVED#74	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.930	true
sava/sava-core#tx#V1TransactionSkeleton.priorityFeeLamports#ConditionalsBoundaryMutator#SURVIVED#217	real	applies	1.000	0.000	0.000	0.990	0.890	true
sava/sava-core#tx#V1TransactionSkeleton.priorityFeeLamports#ConditionalsBoundaryMutator#SURVIVED#217	swapped	does_not_apply	0.070	0.930	0.000	0.890	0.880	true
sava/sava-core#tx#V1TransactionSkeleton.signaturesOffset#ConditionalsBoundaryMutator#SURVIVED#486	real	applies	1.000	0.000	0.000	0.990	0.420	true
sava/sava-core#tx#V1TransactionSkeleton.signaturesOffset#ConditionalsBoundaryMutator#SURVIVED#486	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.390	false
sava/sava-core#tx#V1TransactionSkeleton.signaturesOffset#RemoveConditionalMutator_ORDER_IF#SURVIVED#486	real	applies	0.950	0.050	0.000	0.920	0.930	true
sava/sava-core#tx#V1TransactionSkeleton.signaturesOffset#RemoveConditionalMutator_ORDER_IF#SURVIVED#486	swapped	does_not_apply	0.020	0.980	0.000	0.970	0.900	true
sava/sava-rpc#client#BaseJsonResponseController.applyResponse#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#43	real	applies	0.830	0.170	0.000	0.740	0.890	true
sava/sava-rpc#client#BaseJsonResponseController.applyResponse#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#43	swapped	does_not_apply	0.340	0.650	0.010	0.470	0.910	true
sava/sava-rpc#client#BaseSolanaJsonRpcClient.joinKeys#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#81	real	cannot_tell	0.000	0.330	0.670	0.500	0.250	false
sava/sava-rpc#client#BaseSolanaJsonRpcClient.joinKeys#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#81	swapped	cannot_tell	0.000	0.320	0.680	0.510	0.210	false
sava/sava-rpc#client#BaseSolanaJsonRpcClient.joinKeys#RemoveConditionalMutator_EQUAL_IF#SURVIVED#81	real	cannot_tell	0.030	0.100	0.870	0.810	0.160	false
